,,labels,text,ppl
33018,洗发水,0,被坑了，不是说都是洗发水吗？,6.356191572657887
28118,洗发水,1,物美价廉 很划算 一直总这个,96.27247503132212
26388,洗发水,1,一直用滋源，在京东购买方便实惠,23.34944962159444
5223,平板,1,给老人买的，收到了之后很喜欢,5.353030705673327
38474,衣服,1,面料不错，是正品，快递超快的,16.830433398004004
24434,水果,0,应该没有比这还小的苹果了，鄙视,9.52821951215333
38844,衣服,1,棉的质量一般，可以当打底衫。,5.503075442884225
35306,洗发水,0,假货，用了头皮屑很多，头很痒,30.676731564340788
17992,水果,1,比超市便宜送货很快，多次购买了,11.34965762146663
4070,平板,1,一直购买华为手机，值得信赖。,7.611907349503303
6036,平板,1,单位买来做奖品的，大手笔哦～,44.28957792480318
35353,洗发水,0,垃圾京东在也不来买了，骗子公司,139.34964909618077
23269,水果,0,从此与京东绝交，一路差评到底！,30.44800503216818
34787,洗发水,0,应该是假的，味道感觉都不对！,8.302661891535621
39704,衣服,1,面料好舒服哦!不错，给个好评!,13.078014632424706
30875,洗发水,0,相信京东，但是这个以后不会在买,11.238305634153024
26525,洗发水,1,包装完好 还没用 用了再追加,105.91251063547223
33431,洗发水,0,"差评,昨天刚拍的今天就降价了！",23.155364186878753
26928,洗发水,1,快递不错 还没开始用呢，期待中,20.090212327566555
39432,衣服,1,质量和做工还行，稍微有点薄。,4.820906517753098
4712,平板,1,可以，玩了，很不错，不愧华为。,36.354892687732175
34311,洗发水,0,包装盒不完整不知商品是真是假,4.188621915308435
31109,洗发水,0,说好送风同？？？？没了？？？？,33.480711895030936
43137,衣服,0,质量太差，又不好洗，做工粗糙,8.43523461679161
39156,衣服,1,活动力度不错，继续加油，不错。,8.973395639012683
41934,衣服,1,非常喜欢。一如既往的支持班尼路,22.957855232880508
40460,衣服,1,真的很好看，快递员很有礼貌，赞,7.117018886752797
40917,衣服,1,"质量很好,手感不错,外观不错.",3.5686380401086333
38781,衣服,1,质量不错，穿着合适，款式也喜欢,4.133155766346603
7893,平板,1,才开始使用，希望质量没问题。,2.0454844072392038
19729,水果,1,有点小，味道还可以，，，，，，,4.501519702178106
20501,水果,0,贼几吧小，还硬，大家别买这家。,201.1626789003996
38861,衣服,1,很好。很实惠。价格低。服务不错,2.956165902578366
45064,衣服,0,传了两天就开缝了，质量也不行,21.540701479404465
43177,衣服,0,质量挺差，才十来天表带就掉皮了,30.689513024943754
41478,衣服,1,货收到了，看着衣服质量还不错！,4.498316657327376
47113,衣服,0,买的29码给我32码什么玩意,18.657624271623074
38407,衣服,1,买给老公的，穿上很舒服且又便宜,7.152165351802666
57216,酒店,0,不错，性价比高。离机场又近。,6.362180179867933
23819,水果,0,不怎么好，又贵，去超市还便宜些,13.311501804813616
23769,水果,0,大多数都是坏的，不要买！！！！,6.028600349182897
18118,水果,1,挺好的，买了很多回了。。。。。,10.651161415438184
29998,洗发水,1,包装很不错啊。东西还没用先好评,39.714993975185365
19817,水果,1,非常好，一直喜欢京东，信赖京东,4.090445912108136
40090,衣服,1,很不错很喜欢白色得衣服啊啊啊,9.990516123511034
21453,水果,0,苹果还可以，新鲜，就是有点小贵,9.2307080660206
43036,衣服,0,不好……：别问我是谁…………,6.677908478542937
35756,热水器,1,第三次在这家店买了，挺不错！,9.86097162099003
29308,洗发水,1,量很足，希望都是正品，相信品牌,7.770464609562926
31587,洗发水,0,商品是假的…京东真是垃圾到家了,34.219333914546695
29133,洗发水,1,可以 货物很快 不知道用怎么样,88.12039083914996
14996,手机,0,"续电时间短,一接来电就自动关机",6.195903791135251
57357,酒店,0,也不通知一声直接取消了订单…,32.18930789036348
9165,平板,0,很烂，手机卡死，连电话也接不了,8.182089523018035
43018,衣服,0,质量不好，穿两个月就变形了。,6.965068395728234
17409,水果,1,好吃，带皮可以吃，哈哈哈哈哈哈,5.21366897180562
60716,酒店,0,酒店这设施没法评价了，太烂了,26.550213343396265
36582,蒙牛,1,蒙牛的好吃！我老吃橙子味的~,99.56165296032266
18443,水果,1,个大，均匀，尺寸达标，口感香脆,12.180365512449555
32975,洗发水,0,上次买过，真心不错，下次再买,8.877322666188833
37400,蒙牛,0,不但蒙牛，而且蒙人 太坑爹了,29.09086885769161
28912,洗发水,1,是正品，*买了一大盒，很划算,13.154788062235497
32095,洗发水,0,感觉像假的 洗完头 头皮特别痒,11.657679074430439
43851,衣服,0,差劲，穿了一个月，裤裆就破了！,11.447589653059618
35498,热水器,1,服务态度好，宝贝好，全部5分。,8.528733816908641
45548,衣服,0,线头太多了，有好几处线都走偏了,16.173668539644414
7511,平板,1,配送员服务挺的，东西用着也不错,18.8267557145218
39880,衣服,1,质量很好，标准号，还想买一条,19.36234640514508
61550,酒店,0,太吵，就在高架边上，整晚睡不着,15.109469966931304
35923,热水器,0,根本不给送货上门！白花钱了！,19.267758038871982
14597,手机,0,没有收音机功能！遗憾！！！！,6.305006425730032
45770,衣服,0,质量很差，与图片没发对比，差评,55.200431995618054
12307,平板,0,屏幕很模糊 不喜欢 第一次差评,14.947089189273099
6103,平板,1,价格很便宜，很薄，屏幕很清晰,3.926555213462759
28826,洗发水,1,用了一下感觉特清爽，下次继续，,8.985047879773123
23605,水果,0,有烂的混装。。。。。。。。。。,15.992059511728073
8801,平板,0,垃圾摔着就该了。。。。。~~,47.13944946358023
4985,平板,1,东西很好达到了我预想的效果。,12.682947911556361
44142,衣服,0,我连都一都没见着，大写的差评,68.06946205602105
29679,洗发水,1,好，大写的好，真的非常非常好！,7.838827300140256
41292,衣服,1,宝贝收到，质量不错，做工精细,16.17425247641814
35132,洗发水,0,洗完之后头发会痒，感觉不是正品,8.23722607339076
61777,酒店,0,没窗户感觉住一个大盒子里，难受,9.318177834527566
28370,洗发水,1,送货速度快！很实惠！很好用！,4.076782644090246
39278,衣服,1,做打底衫用的，棉料的很不错。,27.449168678720635
16426,水果,1,果子很好哦，闻着果香四溢，喜欢,6.356632552107634
58936,酒店,0,一般般，一般般，一般般，一般,1.6104024625805151
40992,衣服,1,很不错，是正品，大家完全可以买,3.446437905400808
20523,水果,0,水果是越来越差劲了，坏的太多了,7.722748926872296
7173,平板,1,还行，并无不妥！！！！日后再议,16.81988571965516
33159,洗发水,0,呵呵，哈哈，估计买到假货了~,3.973718774702923
16118,水果,1,不错，京东就是快！东西又快又好,10.40001155563082
20198,水果,1,很好的东西，特别是京东客服很好,2.2525588388836852
38969,衣服,1,穿上很舒服，大小合适，衣服不错,6.897387078686359
33553,洗发水,0,感觉是假货，洗的头皮痒，头皮屑,27.39069454219478
42615,衣服,1,做工还可以，买给爸爸和公公的,27.288380253714845
40420,衣服,1,尺码很标准，质量不错，做工精细,5.973456882224424
40445,衣服,1,感觉不错谢谢和我推荐的这款裤子,9.516886151222934
3878,平板,1,快！感觉还行！用用才知道效果,8.225958287989167
34677,洗发水,0,拿图片期骗消费者，收到货失望,120.90333776633211
39397,衣服,1,裤子很不错，有弹性布料也厚实,11.404286597158002
41141,衣服,1,裤子穿着合身，舒服。 颜色一致,9.785277562894757
34615,洗发水,0,好像是假货，洗完头皮超痒的。,18.399380460279698
12378,平板,0,这款手机和模型机差不多，水货,14.970073296903742
58563,酒店,0,酒店装修一般，照片与实际不符,4.331489893812515
57850,酒店,0,环境不错，服务太差，态度生硬。,5.33569101003045
41669,衣服,1,裤子不错，买好几条了。很喜欢,16.795794864816322
17432,水果,1,包装不错，个头不大，味道还不错,6.214741133798081
38707,衣服,1,看起来不错的样子，大小刚好！,3.937007236816179
44589,衣服,0,牌子都没有…无语…一点都不专业,15.671592183253697
40831,衣服,1,一直穿花花公子的裤子很不错。,40.19478247810439
47531,衣服,0,不好 有异味 。。。。。。。。,7.843688752527229
60552,酒店,0,就是离机场近点，其它都特别差,5.706926508183766
34699,洗发水,0,买了两套说好的赠品吹风机没给！,53.54364904975024
41854,衣服,1,收到了，很好很不错，质量非常好,3.3596812649509773
12985,平板,0,连耳机都没有 有一个卡槽不能用,13.99050960790515
11979,平板,0,手机真垃圾，我都觉得是翻新机,8.680132016770104
44487,衣服,0,与当时说的不符，事物差距太大,18.69267907602181
14020,手机,1,电话薄项目多！支持群组定义！,66.4432901749666
38758,衣服,1,质量不错 款式喜欢，价格也实惠,3.2411875576957114
19047,水果,1,不错，挺好吃的，包装的也很好。,4.0758788753589705
26912,洗发水,1,太便宜了，偷装实惠，囤货推荐。,26.756287731924008
47312,衣服,0,差评，再也不买啦，料子太差了,24.264036717354315
18172,水果,1,口感很好就是有点小再便宜更好了,22.733990799791826
23177,水果,0,不好看，不好吃。可送货蛮快的。,12.031945439305405
9484,平板,0,垃圾京东卖的垃圾货让我赶上了,41.26204766610891
45556,衣服,0,衣服质量不好，虚假销售，别买,11.383201386957024
57583,酒店,0,适合临时入住一晚赶飞机。。。,72.32230504473748
6812,平板,1,不错，买来看电影，屏幕够大的！,7.531165333538148
42992,衣服,1,很满意的一次购物，一个字，好!,4.824080000786156
34998,洗发水,0,买贵了，*还618，我就呵呵,80.53025811785076
26249,洗发水,1,东西收到了，好用，多次购买了,45.742978917987614
41328,衣服,1,可以，这是第二次买了，很值得,5.643982117108724
7203,平板,1,什么赠品都没带，包装也特别简陋,6.870894408529377
6102,平板,1,我觉得还不错，推荐给大家都用,3.2146049412458284
44747,衣服,0,不适合，售后也不行，我也不换了,18.165215893942168
5416,平板,1,送了这么久了，不错的。支持华为,5.984324933747428
3916,平板,1,不错很满意，已经是第二次买了！,6.759243018046116
3245,平板,1,不错，反应还可以，价格波动大,6.0087059090367765
44108,衣服,0,质量很差，做工粗糙，好像翻新的,7.312532687665085
45888,衣服,0,非常差，一点不透气，一穿一身汗,14.951892850222753
25853,洗发水,1,还行好好的号好，就是价格高了！,50.6952717730241
38693,衣服,1,质量不错 面料挺好的 很划算,5.68707190138078
41698,衣服,1,很是合身，非常帅气 颜色也好,35.004576490828036
6210,平板,1,好好好好好好好好好好好好好好,1.0687729761871023
47508,衣服,0,两个星期收到衣服 很棒 屌炸天,18.415707567791934
8509,平板,0,颜色有点不对，很晕。看电影不好,7.981373932883509
32730,洗发水,0,貌似假冒伪劣产品，用后掉头屑,36.55023532718089
9408,平板,0,国产差的根源不在技术在理念。,4.706269103788994
47523,衣服,0,给朋友买的，他说要丢掉，垃圾,3.5847895456270322
7862,平板,1,服务态度很好，快递员很尽责。,4.3103828038733605
46076,衣服,0,差。差。差。差。差。衣服太差了,2.367957503344223
19175,水果,1,放心。买哦的放心，以后还会买，,35.98397980363859
40803,衣服,1,太长啦，真的太长了，其他还好,5.638125569404255
12770,平板,0,不知道为什么一直黑屏，白屏！！,4.092400385216493
7016,平板,1,速度很快，用着很顺手，很满意！,4.985325076473389
47844,衣服,0,穿着痒痒的，越洗越大，后悔了,11.595574905277
14474,手机,0,待机时间短，功能太少，玲声小,34.7947350855212
30502,洗发水,0,19号买的今天才到。只想发火,61.42117425787594
19964,水果,1,现在改在京东买苹果了 多快好省,64.54412839521572
5574,平板,1,买给妈妈用的，目前用着不错?,7.19924416804565
5003,平板,1,十分好、大品牌各方面表现不错,22.105432710007584
43791,衣服,0,根本不是纯棉，一颗星都不想给,51.61935698354499
9483,平板,0,玩王者荣耀fps19自行体会,61.068019285103354
25902,洗发水,1,一直在用沙宣洗护用品，相信京东,63.57518930785978
16557,水果,1,公司团建下午茶，很脆很甜，好评,54.3764242407162
7639,平板,1,商品的性价比高，物流速度快。,4.278227909886415
35236,洗发水,0,还不错，刚用了一次，用用在说,19.406469428193656
29735,洗发水,1,京东配送就是快，货物很满意。,30.363358185178758
3148,平板,1,大小合适，使用中期待好的表现,26.092427617996037
34794,洗发水,0,假货 头发洗后像稻草一样干燥,30.85985046820679
35617,热水器,1,还没有使用呢，不知道效果怎么样,4.044031841121315
14922,手机,0,速度慢，修了两次．正准备换．,20.406726006238
